"source_id";"type";"reg_number";"category";"homebase";"max_pax";"yom";"operator"
"981";"Cheyenne IIIA";"N141TC";"Turbo-prop";"KDDC";"8.0";"1984.0";"Crotts Aircraft Service Inc"
"982";"Falcon 7X";"OY-VIK";"Heavy";"LFMN";"13.0";"2010.0";"CSI"
"983";"Beech 1900D";"N190AW";"Turbo-prop";"KGRK";"19.0";"1999.0";"CSI Aviation, Inc."
"984";"King Air 300";"N531AW";"Turbo-prop";"KGRK";"7.0";"1986.0";"CSI Aviation, Inc."
"985";"King Air 350";"N571AW";"Turbo-prop";"KABQ";"9.0";"2000.0";"CSI Aviation, Inc."
"986";"King Air B200";"N505AW";"Turbo-prop";"KGRK";"7.0";"2001.0";"CSI Aviation, Inc."
"987";"King Air C90";"N591AW";"Turbo-prop";"KABQ";"5.0";"1995.0";"CSI Aviation, Inc."
"988";"Challenger 350";"N2926E";"Medium";"KHWD";"9.0";"2017.0";"CTP Aviation"
"989";"Challenger 350";"N458FS";"Medium";"KHWD";"9.0";"2018.0";"CTP Aviation"
"990";"Challenger 350";"N824TM";"Medium";"KHWD";"9.0";"2018.0";"CTP Aviation"
"991";"Challenger 350";"N978SH";"Medium";"KHWD";"9.0";"2017.0";"CTP Aviation"
"992";"Citation XLS+";"N881VP";"Light";"KHWD";"8.0";"2009.0";"CTP Aviation"
"993";"Falcon 2000EX";"N104MT";"Heavy";"KHWD";"10.0";"2004.0";"CTP Aviation"
"994";"Challenger 300";"OK-AOA";"Medium";"LKPR";"9.0";"2011.0";"CTR group a.s."
"995";"Citation Mustang";"OK-FTR";"Light";"LKPR";"4.0";"2008.0";"CTR group a.s."
"996";"Hawker 900 XP";"OK-HWL";"Medium";"LKPR";"8.0";"2008.0";"CTR group a.s."
"997";"Hawker 900XP";"OK-HWK";"Medium";"LKPR";"9.0";"2007.0";"CTR group a.s."
"998";"Hawker 800XP";"N684DK";"Medium";"KISP";"7.0";"2004.0";"Custom Jet Charters LLC"
"999";"Legacy 600";"N494TG";"Heavy";"KHPN";"13.0";"2004.0";"Custom Jet Charters LLC"
"1000";"Beechjet 400A";"N168WC";"Light";"KADS";"8.0";"1998.0";"Cutter Flight Management, Inc."
"1001";"Citation Latitude";"N684DB";"Medium";"KPHX";"9.0";"2015.0";"Cutter Flight Management, Inc."
"1002";"HondaJet";"N420AZ";"Light";"KPHX";"5.0";"2015.0";"Cutter Flight Management, Inc."
"1003";"HondaJet";"N552DB";"Light";"KADS";"5.0";"2017.0";"Cutter Flight Management, Inc."
"1004";"HondaJet";"N72HJ";"Light";"KADS";"5.0";"2017.0";"Cutter Flight Management, Inc."
"1005";"King Air 200";"N350C";"Turbo-prop";"KPHX";"8.0";"1980.0";"Cutter Flight Management, Inc."
"1006";"King Air 300";"N352PX";"Turbo-prop";"KPHX";"9.0";"2010.0";"Cutter Flight Management, Inc."
"1007";"Learjet 60";"N843CP";"Medium";"KPHX";"7.0";"1993.0";"Cutter Flight Management, Inc."
"1008";"Global 6000";"HB-JLC";"Heavy";"LSGG";"13.0";"2019.0";"D-Jet"
"1009";"Citation CJ1";"D-IMOI";"Light";"LSGG";"6.0";"1998.0";"DAL AVIATION LTD"
"1010";"Citation CJ2+";"D-ILUI";"Light";"LSGG";"6.0";"2010.0";"DAL AVIATION LTD"
"1011";"Citation CJ1";"D-IDAZ";"Light";"EDTM";"6.0";"2000.0";"DAS Private Jets GmbH"
"1012";"Phenom 100E";"D-IDAS";"Light";"EDNY";"5.0";"2016.0";"DAS Private Jets GmbH"
"1013";"Phenom 300";"D-CDAS";"Light";"EDTM";"8.0";"2015.0";"DAS Private Jets GmbH"
"1014";"Phenom 300";"D-CFHZ";"Light";"EDTM";"7.0";"2017.0";"DAS Private Jets GmbH"
"1015";"Falcon 8X";"HB-JSC";"Heavy";"LSGG";"14.0";"2018.0";"Dasnair"
"1016";"Falcon 7X";"F-HEXR";"Heavy";"LFPB";"14.0";"2014.0";"Dassault Falcon Service"
"1017";"Falcon 8X";"F-GLLM";"Heavy";"LFPB";"15.0";"2018.0";"Dassault Falcon Service"
"1018";"Falcon 900EX";"F-HAOD";"Heavy";"LFPB";"14.0";"2001.0";"Dassault Falcon Service"
"1019";"Challenger 650";"N90KC";"Heavy";"KCLT";"12.0";"2018.0";"Davinci Jets, LLC"
"1020";"Citation Latitude";"N940JF";"Medium";"KCLT";"8.0";"2016.0";"Davinci Jets, LLC"
"1021";"Citation X";"N621FP";"Medium";"KFRG";"8.0";"1998.0";"Davinci Jets, LLC"
"1022";"Citation X";"N750JT";"Medium";"KCLT";"9.0";"2009.0";"Davinci Jets, LLC"
"1023";"Falcon 2000LX";"N142JS";"Heavy";"KCLT";"10.0";"2008.0";"Davinci Jets, LLC"
"1024";"Falcon 50 EX";"N500RE";"Medium";"KTYS";"9.0";"2001.0";"Davinci Jets, LLC"
"1025";"Falcon 50 EX";"N58HL";"Medium";"KCLT";"9.0";"1999.0";"Davinci Jets, LLC"
"1026";"King Air B200";"N954MS";"Turbo-prop";"KJQF";"6.0";"1999.0";"Davinci Jets, LLC"
"1027";"Citation XLS+";"D-CQQQ";"Light";"EDDS";"7.0";"2013.0";"DC Aviation Group"
"1028";"Falcon 2000S";"D-BHLM";"Heavy";"EDMO";"10.0";"2015.0";"DC Aviation Group"
"1029";"Global 5000";"D-ACDE";"Heavy";"EDDS";"13.0";"2010.0";"DC Aviation Group"
"1030";"Global 6000";"9H-IRC";"Heavy";"EGGW";"13.0";"2019.0";"DC Aviation Group"
"1031";"Gulfstream G-550";"D-ADCL";"Heavy";"EDDS";"14.0";"2013.0";"DC Aviation Group"
"1032";"Gulfstream G-650";"D-AWWW";"Heavy";"EDDS";"13.0";"2016.0";"DC Aviation Group"
"1033";"King Air 200";"N239JV";"Turbo-prop";"KPTK";"8.0";"1982.0";"DCT Air, LLC"
"1034";"Piper PA-31";"N179RM";"Turbo-prop";"KPTK";"6.0";"1979.0";"DCT Air, LLC"
"1035";"Diamond DA42 Twin Star";"G-DJET";"Turbo-prop";"EGNE";"3.0";"2006.0";"DEA Aviation Limited"
"1036";"Diamond DA42 Twin Star";"G-PAPE";"Turbo-prop";"LIPU";"3.0";"2007.0";"DEA Aviation Limited"
"1037";"Boeing BBJ";"B-5273";"Heavy";"ZBAA";"26.0";"2012.0";"Deer Jet (Beijing) Co., Ltd."
"1038";"Gulfstream G-550";"B-8255";"Heavy";"ZBAA";"16.0";"2011.0";"Deer Jet (Beijing) Co., Ltd."
"1039";"Challenger 604";"TC-ICK";"Heavy";"LTBA";"12.0";"2001.0";"Delta Aviation Services Ltd"
"1040";"Challenger 300";"N313JL";"Medium";"KCVG";"10.0";"2013.0";"Delta Private Jets"
"1041";"Challenger 350";"N883TW";"Medium";"KSLC";"10.0";"2017.0";"Delta Private Jets"
"1042";"Challenger 604";"N226MY";"Heavy";"KCVG";"9.0";"2001.0";"Delta Private Jets"
"1043";"Challenger 604";"N495DD";"Heavy";"KSLC";"10.0";"2001.0";"Delta Private Jets"
"1044";"Challenger 604";"N604PS";"Heavy";"KCVG";"10.0";"2000.0";"Delta Private Jets"
"1045";"Challenger 604";"N984DV";"Heavy";"KCVG";"10.0";"2006.0";"Delta Private Jets"
"1046";"Citation CJ2";"N2796";"Light";"KPIE";"6.0";"2002.0";"Delta Private Jets"
"1047";"Citation CJ2";"N417MH";"Light";"KCVG";"7.0";"2002.0";"Delta Private Jets"
"1048";"Citation CJ2";"N525B";"Light";"KCVG";"4.0";"2004.0";"Delta Private Jets"
"1049";"Citation CJ2";"N707LL";"Light";"KCVG";"4.0";"2001.0";"Delta Private Jets"
"1050";"Citation CJ3";"N177HN";"Light";"KCVG";"7.0";"2011.0";"Delta Private Jets"
"1051";"Citation CJ3";"N18650";"Light";"KCVG";"7.0";"2011.0";"Delta Private Jets"
"1052";"Citation CJ3";"N278KP";"Light";"KCVG";"7.0";"2007.0";"Delta Private Jets"
"1053";"Citation CJ3";"N329CJ";"Light";"KCVG";"6.0";"2007.0";"Delta Private Jets"
"1054";"Citation CJ3";"N400TG";"Light";"KCHS";"6.0";"2007.0";"Delta Private Jets"
"1055";"Citation CJ3";"N491J";"Light";"KCVG";"7.0";"2007.0";"Delta Private Jets"
"1056";"Citation CJ3";"N783JS";"Light";"KCVG";"7.0";"2005.0";"Delta Private Jets"
"1057";"Citation Excel";"N124KF";"Light";"KFLL";"7.0";"2001.0";"Delta Private Jets"
"1058";"Citation Excel";"N178BR";"Light";"KCVG";"8.0";"2003.0";"Delta Private Jets"
"1059";"Citation Excel";"N233XL";"Light";"KCVG";"9.0";"2002.0";"Delta Private Jets"
"1060";"Citation Excel";"N248SF";"Light";"KCVG";"9.0";"2002.0";"Delta Private Jets"
"1061";"Citation Excel";"N325ND";"Light";"KCVG";"8.0";"2002.0";"Delta Private Jets"
"1062";"Citation Excel";"N47HF";"Light";"KCVG";"9.0";"2003.0";"Delta Private Jets"
"1063";"Citation Excel";"N70TH";"Light";"KCVG";"8.0";"1998.0";"Delta Private Jets"
"1064";"Citation Excel";"N716LD";"Light";"KCVG";"8.0";"2002.0";"Delta Private Jets"
"1065";"Citation Excel";"N753JL";"Light";"KCVG";"9.0";"2002.0";"Delta Private Jets"
"1066";"Citation Excel";"N785DW";"Light";"KCVG";"7.0";"2000.0";"Delta Private Jets"
"1067";"Citation Excel";"N804PF";"Light";"KCVG";"9.0";"2002.0";"Delta Private Jets"
"1068";"Citation Excel";"N810JB";"Light";"KCVG";"9.0";"2000.0";"Delta Private Jets"
"1069";"Citation Excel";"N817LF";"Light";"KCVG";"7.0";"2001.0";"Delta Private Jets"
"1070";"Citation Excel";"N900TV";"Light";"KCVG";"8.0";"2000.0";"Delta Private Jets"
"1071";"Citation Excel";"N91GY";"Light";"KCVG";"8.0";"2003.0";"Delta Private Jets"
"1072";"Citation Excel";"N926HL";"Light";"KCVG";"7.0";"2001.0";"Delta Private Jets"
"1073";"Citation Sovereign";"N263TA";"Medium";"KBKL";"9.0";"2009.0";"Delta Private Jets"
"1074";"Citation Sovereign";"N708BG";"Medium";"KCHS";"9.0";"2011.0";"Delta Private Jets"
"1075";"Citation Sovereign+";"N680KJ";"Medium";"KBCT";"8.0";"2014.0";"Delta Private Jets"
"1076";"Citation X";"N125TH";"Medium";"KCVG";"9.0";"2002.0";"Delta Private Jets"
"1077";"Citation X";"N2AZ";"Medium";"KSDL";"8.0";"2001.0";"Delta Private Jets"
"1078";"Citation X";"N48HF";"Medium";"KCVG";"8.0";"2003.0";"Delta Private Jets"
"1079";"Citation X";"N675CS";"Medium";"KCVG";"8.0";"2001.0";"Delta Private Jets"
"1080";"Citation X";"N758CX";"Medium";"KCVG";"8.0";"1998.0";"Delta Private Jets"
"1081";"Citation X";"N92TH";"Medium";"KCVG";"8.0";"1999.0";"Delta Private Jets"
"1082";"Citation X";"N998CX";"Medium";"KCVG";"8.0";"1999.0";"Delta Private Jets"
"1083";"Citation XLS";"N328RP";"Light";"KCVG";"9.0";"2007.0";"Delta Private Jets"
"1084";"Citation XLS";"N413SK";"Light";"KCVG";"9.0";"2008.0";"Delta Private Jets"
"1085";"Citation XLS";"N515CP";"Light";"KPGV";"9.0";"2006.0";"Delta Private Jets"
"1086";"Citation XLS";"N536CH";"Light";"KPBI";"9.0";"2004.0";"Delta Private Jets"
"1087";"Citation XLS";"N617MW";"Light";"KCVG";"9.0";"2003.0";"Delta Private Jets"
"1088";"Citation XLS";"N828DR";"Light";"KCVG";"9.0";"2008.0";"Delta Private Jets"
"1089";"Citation XLS";"N999CX";"Light";"KPWA";"9.0";"2008.0";"Delta Private Jets"
"1090";"Citation XLS+";"N487AV";"Light";"KCVG";"9.0";"2010.0";"Delta Private Jets"
"1091";"Citation XLS+";"N576SA";"Light";"KCVG";"8.0";"2009.0";"Delta Private Jets"
"1092";"Falcon 900B";"N454AJ";"Heavy";"KRZR";"14.0";"1997.0";"Delta Private Jets"
"1093";"Gulfstream G-200";"N180LD";"Medium";"KMKE";"10.0";"2007.0";"Delta Private Jets"
"1094";"Gulfstream G-IVSP";"N16DJ";"Heavy";"KCHS";"14.0";"1994.0";"Delta Private Jets"
"1095";"Gulfstream G-IVSP";"N394AK";"Heavy";"KFRG";"14.0";"2001.0";"Delta Private Jets"
"1096";"Gulfstream G-IVSP";"N435HC";"Heavy";"KTEB";"14.0";"2001.0";"Delta Private Jets"
"1097";"Gulfstream G-V";"N516GH";"Heavy";"KASH";"14.0";"1998.0";"Delta Private Jets"
"1098";"Hawker 4000";"N339RA";"Medium";"KFXE";"10.0";"2010.0";"Delta Private Jets"
"1099";"Hawker 800XP";"N86MN";"Medium";"KTUL";"8.0";"1997.0";"Delta Private Jets"
"1100";"Learjet 45";"N157PB";"Light";"KMQS";"8.0";"1998.0";"Delta Private Jets"
"1101";"Learjet 45XR";"N325PT";"Light";"KCVG";"8.0";"2008.0";"Delta Private Jets"
"1102";"Learjet 60";"N375BW";"Medium";"KTUL";"7.0";"2001.0";"Delta Private Jets"
"1103";"Learjet 60";"N384JW";"Medium";"KCVG";"7.0";"1998.0";"Delta Private Jets"
"1104";"Learjet 60";"N772EC";"Medium";"KSLC";"7.0";"2002.0";"Delta Private Jets"
"1105";"Learjet 60XR";"N901PM";"Medium";"KHWD";"7.0";"2011.0";"Delta Private Jets"
"1106";"Learjet 75";"N175MX";"Light";"KFWA";"8.0";"2014.0";"Delta Private Jets"
"1107";"Nextant XT";"N226WC";"Light";"KJAX";"8.0";"1999.0";"Delta Private Jets"
"1108";"Phenom 300";"N613R";"Light";"KCHS";"8.0";"2014.0";"Delta Private Jets"
"1109";"Challenger 300";"N538SL";"Medium";"KTRM";"10.0";"2009.0";"Desert Jet"
"1110";"Citation Bravo";"N124PM";"Light";"KTRM";"8.0";"2004.0";"Desert Jet"
"1111";"Citation Bravo";"N829CB";"Light";"KTRM";"8.0";"1998.0";"Desert Jet"
"1112";"Citation CJ3";"N213F";"Light";"KTRM";"7.0";"2007.0";"Desert Jet"
"1113";"Citation CJ3";"N841AM";"Light";"KTRM";"8.0";"2006.0";"Desert Jet"
"1114";"Citation Ultra";"N285CC";"Light";"KSJT";"8.0";"1995.0";"Desert Wings Air Charter"
"1115";"Cirrus SR 22";"N146SB";"Turbo-prop";"KCRQ";"3.0";"2008.0";"Diamond Aviation"
"1116";"Citation CJ";"N858DD";"Light";"KCRQ";"5.0";"1993.0";"Diamond Aviation"
"1117";"Citation CJ2";"N96DD";"Light";"KCRQ";"8.0";"2002.0";"Diamond Aviation"
"1118";"King Air B100";"N136MB";"Turbo-prop";"KLAS";"8.0";"1981.0";"Diamond Aviation"
"1119";"King Air B100";"N619DD";"Turbo-prop";"KVNY";"9.0";"1981.0";"Diamond Aviation"
"1120";"Phenom 300";"N301AZ";"Light";"KFLL";"8.0";"2016.0";"Dolphin Atlantic, Inc"
"1121";"Phenom 300";"N302AZ";"Light";"KFLL";"7.0";"2012.0";"Dolphin Atlantic, Inc"
"1122";"Phenom 300";"N654SR";"Light";"KFLL";"8.0";"2017.0";"Dolphin Atlantic, Inc"
"1123";"Phenom 300";"N917LJ";"Light";"KFLL";"7.0";"2010.0";"Dolphin Atlantic, Inc"
"1124";"Beechjet 400A";"N101CC";"Light";"KEHR";"8.0";"2000.0";"Don Davis Aviation"
"1125";"Cessna 310R";"N301DB";"Turbo-prop";"KEHR";"5.0";"1976.0";"Don Davis Aviation"
"1126";"Hawker 400XP";"N330R";"Light";"KEHR";"8.0";"2004.0";"Don Davis Aviation"
"1127";"Hawker 400XP";"N835TB";"Light";"KEVV";"8.0";"2004.0";"Don Davis Aviation"
"1128";"Phenom 300";"N1873";"Light";"KEVV";"9.0";"2017.0";"Don Davis Aviation"
"1129";"King Air 200 Blackhawk";"G-BVMA";"Turbo-prop";"EGFF";"8.0";"1981.0";"DragonFly Executive Aviation Charter"
"1130";"King Air B200";"G-MEGN";"Turbo-prop";"EGFF";"7.0";"1996.0";"DragonFly Executive Aviation Charter"
"1131";"King Air B200GT";"G-NICB";"Turbo-prop";"EGFF";"7.0";"2019.0";"DragonFly Executive Aviation Charter"
"1132";"Falcon 2000";"N307MD";"Heavy";"KTEB";"10.0";"2000.0";"Dumont JETS"
"1133";"Falcon 2000";"N360SM";"Heavy";"KTEB";"10.0";"2000.0";"Dumont JETS"
"1134";"Falcon 2000";"N361SM";"Heavy";"KTEB";"10.0";"2000.0";"Dumont JETS"
"1135";"Falcon 2000";"N363SM";"Heavy";"KOPF";"10.0";"2000.0";"Dumont JETS"
"1136";"Falcon 2000";"N364SM";"Heavy";"KOPF";"10.0";"2001.0";"Dumont JETS"
"1137";"Falcon 2000";"N503DJ";"Heavy";"KOPF";"10.0";"2001.0";"Dumont JETS"
"1138";"Falcon 2000";"N506DJ";"Heavy";"KBNA";"10.0";"2001.0";"Dumont JETS"
"1139";"Falcon 2000";"N507DJ";"Heavy";"KBNA";"8.0";"2001.0";"Dumont JETS"
"1140";"Falcon 2000";"N508DJ";"Heavy";"KTEB";"10.0";"2001.0";"Dumont JETS"
"1141";"Falcon 2000";"N518DJ";"Heavy";"KVNY";"10.0";"2002.0";"Dumont JETS"
"1142";"Falcon 2000";"N519JD";"Heavy";"KOPF";"10.0";"2002.0";"Dumont JETS"
"1143";"Falcon 2000";"N523DJ";"Heavy";"KTEB";"10.0";"2002.0";"Dumont JETS"
"1144";"Falcon 2000";"N526DJ";"Heavy";"KVNY";"10.0";"2003.0";"Dumont JETS"
"1145";"Falcon 2000";"N954MB";"Heavy";"KVNY";"10.0";"2001.0";"Dumont JETS"
"1146";"Falcon 2000";"N955ME";"Heavy";"KVNY";"10.0";"2000.0";"Dumont JETS"
"1147";"Falcon 50";"N954ME";"Medium";"KTEB";"8.0";"1994.0";"Dumont JETS"
"1148";"Falcon 50 EX";"N299PR";"Medium";"KILG";"9.0";"2000.0";"Dumont JETS"
"1149";"Gulfstream G-IV";"N26DJ";"Heavy";"KTEB";"14.0";"1992.0";"Dumont JETS"
"1150";"Gulfstream G-IVSP";"N30DJ";"Heavy";"KTEB";"16.0";"1995.0";"Dumont JETS"
"1151";"Hawker 400XP";"N43XP";"Light";"KTEB";"8.0";"2007.0";"Dumont JETS"
"1152";"Learjet 45";"N458DP";"Light";"KTEB";"8.0";"1998.0";"Dumont JETS"
"1153";"Challenger 601";"N213TS";"Heavy";"KDPA";"9.0";"1983.0";"DuPage Aerospace"
"1154";"Gulfstream G-200";"N463SD";"Medium";"KDPA";"10.0";"2010.0";"DuPage Aerospace"
"1155";"Gulfstream G-200";"N468JJ";"Medium";"KDPA";"9.0";"2005.0";"DuPage Aerospace"
"1156";"Gulfstream G-200";"N479PR";"Medium";"KDPA";"10.0";"2000.0";"DuPage Aerospace"
"1157";"Hawker 800A";"N52RZ";"Medium";"KDPA";"9.0";"1990.0";"DuPage Aerospace"
"1158";"Hawker 800XP";"N317CQ";"Medium";"KDPA";"8.0";"2001.0";"DuPage Aerospace"
"1159";"Hawker 800XP";"N423SG";"Medium";"KDPA";"8.0";"2000.0";"DuPage Aerospace"
"1160";"Hawker 800XP";"N816LX";"Medium";"KDPA";"8.0";"1998.0";"DuPage Aerospace"
"1161";"Hawker 800XP";"N875BC";"Medium";"KDPA";"8.0";"2002.0";"DuPage Aerospace"
"1162";"Citation CJ3+";"DCHIP";"Light";"EDDS";"7.0";"2016.0";"E-Aviation Eisele Flugdienst GmbH"
"1163";"Citation CJ4";"DCEFE";"Light";"EDDS";"8.0";"2015.0";"E-Aviation Eisele Flugdienst GmbH"
"1164";"Citation CJ4";"DCHRA";"Light";"EDDS";"8.0";"2011.0";"E-Aviation Eisele Flugdienst GmbH"
"1165";"Citation M2";"DIFHD";"Light";"EDDS";"5.0";"2015.0";"E-Aviation Eisele Flugdienst GmbH"
"1166";"Citation Sovereign";"DCEIS";"Medium";"EDDS";"9.0";"2008.0";"E-Aviation Eisele Flugdienst GmbH"
"1167";"Citation Sovereign";"DCMDH";"Medium";"EDDS";"8.0";"2012.0";"E-Aviation Eisele Flugdienst GmbH"
"1168";"King Air C90GTi";"DIMRB";"Turbo-prop";"EDDS";"5.0";"2008.0";"E-Aviation Eisele Flugdienst GmbH"
"1169";"Citation CJ3";"SE-RLP";"Light";"ESSB";"7.0";"2005.0";"EAC Group"
"1170";"Citation CJ3";"SE-RMB";"Light";"EHAM";"6.0";"2006.0";"EAC Group"
"1171";"Global Express XRS";"LX-JNC";"Heavy";"ELLX";"13.0";"2007.0";"EAC Group"
"1172";"King Air 250";"N436RJ";"Turbo-prop";"KDXR";"7.0";"2011.0";"Eagle Air"
"1173";"King Air 350";"N93CQ";"Turbo-prop";"KDXR";"8.0";"1993.0";"Eagle Air"
"1174";"Citation V";"N55EA";"Light";"KCAE";"9.0";"1990.0";"Eagle Aviation Inc"
"1175";"Citation CJ";"YU-BST";"Light";"LSGG";"5.0";"1993.0";"Eagle Express D.O.O"
"1176";"Citation CJ1";"YU-FNR";"Light";"LSGS";"5.0";"2004.0";"Eagle Express D.O.O"
"1177";"Citation M2";"T7-FOZ";"Light";"LSGG";"6.0";"2015.0";"Eagle Express D.O.O"
"1178";"Beechjet 400A";"N800SD";"Light";"KOPF";"7.0";"2000.0";"EAS Charter"
"1179";"Learjet 45";"N942FK";"Light";"KOPF";"8.0";"2001.0";"EAS Charter"
"1180";"Learjet 55";"N155SJ";"Medium";"KOPF";"6.0";"1984.0";"EAS Charter"
"1181";"Falcon 10";"N211EC";"Light";"KESN";"8.0";"1980.0";"East Coast Flight Services, Inc."
"1182";"Falcon 50";"N766HK";"Medium";"KESN";"9.0";"1985.0";"East Coast Flight Services, Inc."
"1183";"Jetstream 31";"N831JS";"Turbo-prop";"KPBI";"15.0";"1986.0";"East Coast Flight Services, Inc."
"1184";"Piper Chieftain";"N63TT";"Turbo-prop";"KESN";"8.0";"1981.0";"East Coast Flight Services, Inc."
"1185";"Hawker 800A";"N45GD";"Medium";"KABE";"9.0";"1990.0";"East Coast Jets Inc."
"1186";"Hawker 800A";"N258MR";"Medium";"KABE";"8.0";"1996.0";"East Coast Jets Inc."
"1187";"Hawker 800XP";"N254SB";"Medium";"KABE";"8.0";"2003.0";"East Coast Jets Inc."
"1188";"Hawker 800XP";"N800MA";"Medium";"KABE";"9.0";"1998.0";"East Coast Jets Inc."
"1189";"Hawker 850XP";"N315JL";"Medium";"KABE";"8.0";"2007.0";"East Coast Jets Inc."
"1190";"Learjet 35A";"N711EC";"Light";"KABE";"8.0";"1980.0";"East Coast Jets Inc."
"1191";"Learjet 35A";"N721EC";"Light";"KABE";"8.0";"1980.0";"East Coast Jets Inc."
"1192";"King Air B200";"N400SC";"Turbo-prop";"KAPF";"8.0";"1982.0";"Eastern Air Express"
"1193";"King Air B200C";"N389RA";"Turbo-prop";"KOPF";"8.0";"1986.0";"Eastern Air Express"
"1194";"King Air C90";"N308RM";"Turbo-prop";"KOPF";"6.0";"1974.0";"Eastern Air Express"
"1195";"Citation Excel";"N440ML";"Light";"KFOK";"7.0";"2003.0";"Eastway Aviation Inc"
"1196";"Citation Sovereign";"N521BU";"Medium";"KISP";"9.0";"2012.0";"Eastway Aviation Inc"
"1197";"Citation Sovereign";"N899JF";"Medium";"KFOK";"9.0";"2007.0";"Eastway Aviation Inc"
"1198";"Citation Sovereign";"N928JK";"Medium";"KFOK";"9.0";"2006.0";"Eastway Aviation Inc"
"1199";"Citation Sovereign";"N998G";"Medium";"KFOK";"9.0";"2008.0";"Eastway Aviation Inc"
"1200";"HondaJet";"N816JD";"Light";"KFOK";"5.0";"2019.0";"Eastway Aviation Inc"
"1201";"Global 6000";"OKGRX";"Heavy";"LKPR";"13.0";"2018.0";"Eclair Aviation"
"1202";"Gulfstream G-200";"OKGLF";"Medium";"LKPR";"9.0";"2007.0";"Eclair Aviation"
"1203";"Gulfstream G-200";"OKGLX";"Medium";"LKPR";"10.0";"2011.0";"Eclair Aviation"
"1204";"Citation Sovereign";"SE-RFH";"Medium";"EGLF";"9.0";"2005.0";"EFS European Flight Service AB"
"1205";"Citation Sovereign";"SE-RFL";"Medium";"EGLF";"9.0";"2009.0";"EFS European Flight Service AB"
"1206";"Gulfstream G-550";"SE-RDY";"Heavy";"ESSA";"14.0";"2005.0";"EFS European Flight Service AB"
"1207";"Legacy 600";"SE-DJG";"Heavy";"EGLF";"13.0";"2008.0";"EFS European Flight Service AB"
"1208";"Embraer ERJ 135";"N830MR";"Heavy";"KBED";"30.0";"1999.0";"Elevate Jet, LLC"
"1209";"Falcon DA-7X";"N988NW";"Heavy";"KTEB";"14.0";"2012.0";"Elevate Jet, LLC"
"1210";"Challenger 604";"9H-MAJ";"Heavy";"GOOY";"12.0";"2001.0";"ElitAvia Malta Limited"
"1211";"Challenger 300";"N987HP";"Medium";"KBCT";"8.0";"2005.0";"Elite Air Inc."
"1212";"Challenger 350";"N101UD";"Medium";"KMCO";"9.0";"2014.0";"Elite Air Inc."
"1213";"Challenger 350";"N724EH";"Medium";"KORL";"9.0";"2019.0";"Elite Air Inc."
"1214";"Challenger 350";"N892AB";"Medium";"KFXE";"9.0";"2017.0";"Elite Air Inc."
"1215";"Challenger 650";"N909J";"Heavy";"KORL";"12.0";"2018.0";"Elite Air Inc."
"1216";"Citation XLS";"N719TT";"Light";"KSGR";"8.0";"2004.0";"Elite Air Inc."
"1217";"Falcon 2000";"N889MU";"Heavy";"KPIE";"10.0";"2002.0";"Elite Air Inc."
"1218";"Global 5000";"N50DS";"Heavy";"KTPA";"13.0";"2005.0";"Elite Air Inc."
"1219";"Global Express";"N307KP";"Heavy";"KTPA";"13.0";"2003.0";"Elite Air Inc."
"1220";"Hawker 400XP";"N308KP";"Light";"KPIE";"7.0";"2006.0";"Elite Air Inc."
"1221";"Hawker 800A";"N260H";"Medium";"KPIE";"8.0";"1993.0";"Elite Air Inc."
"1222";"Hawker 800XP";"N718AA";"Medium";"KPIE";"8.0";"2004.0";"Elite Air Inc."
"1223";"Hawker 850XP";"N359BC";"Medium";"KPIE";"8.0";"2008.0";"Elite Air Inc."
"1224";"Learjet 31A";"N929JH";"Light";"KPIE";"7.0";"1997.0";"Elite Air Inc."
"1225";"Learjet 40";"N614FX";"Light";"KPIE";"7.0";"2005.0";"Elite Air Inc."
"1226";"Learjet 45";"N291LJ";"Light";"KPIE";"8.0";"2006.0";"Elite Air Inc."
"1227";"Learjet 75";"N173DS";"Light";"KTPA";"8.0";"2016.0";"Elite Air Inc."
"1228";"Legacy 600";"N6GD";"Heavy";"KPIE";"13.0";"2007.0";"Elite Air Inc."
"1229";"Legacy 650";"N367ND";"Heavy";"KPIE";"13.0";"2019.0";"Elite Air Inc."
"1230";"Nextant 400XTi";"N548KK";"Light";"KPIE";"7.0";"1997.0";"Elite Air Inc."
"1231";"Gulfstream G-IVSP";"PR-KEA";"Heavy";"SBSV";"11.0";"1989.0";"Elite Aviation Taxi Aereo Ltda."
"1232";"Cirrus SR 22";"N53CK";"Turbo-prop";"KSDL";"3.0";"2014.0";"Elite Flight Travel. LLC"
"1233";"Eclipse 500";"N136TE";"Light";"KSDL";"3.0";"2007.0";"Elite Flight Travel. LLC"
"1234";"Eclipse 500";"N867K";"Light";"KSDL";"3.0";"2008.0";"Elite Flight Travel. LLC"
"1235";"Eclipse 550";"N150NE";"Light";"KSDL";"3.0";"2016.0";"Elite Flight Travel. LLC"
"1236";"Premier I";"N199RM";"Light";"KSDL";"6.0";"2004.0";"Elite Flight Travel. LLC"
"1237";"Premier I";"N88MM";"Light";"KSDL";"6.0";"2004.0";"Elite Flight Travel. LLC"
"1238";"Bell 429";"OM-TIP";"Helicopter twin engine";"LKKU";"6.0";"2013.0";"ELITE JET"
"1239";"Citation CJ2";"OM-FTS";"Light";"LZIB";"7.0";"2005.0";"ELITE JET"
